,geometry,cell_suid,resolution,cell_region,ellipsoidal_shape,nucleus,theoretical_area,calculated_area,error
10,"POLYGON ((19.999923706054688 1.000014684991116, 20 1.000014684991116, 20.00007629394531 1.000014684991116, 20.000152587890625 1.000014684991116, 20.000228881835934 1.000014684991116, 20.000305175781254 1.000014684991116, 20.000381469726562 1.000014684991116, 20.00045776367187 1.000014684991116, 20.000534057617188 1.000014684991116, 20.0006103515625 1.000014684991116, 20.0006103515625 0.9999496242630229, 20.0006103515625 0.9998845635361846, 20.0006103515625 0.9998195028106006, 20.0006103515625 0.9997544420862723, 20.0006103515625 0.9996893813631983, 20.0006103515625 0.999624320641379, 20.0006103515625 0.9995592599208142, 20.0006103515625 0.9994941992015038, 20.0006103515625 0.9994291384834477, 20.000534057617188 0.9994291384834477, 20.00045776367188 0.9994291384834477, 20.000381469726562 0.9994291384834477, 20.000305175781254 0.9994291384834477, 20.000228881835938 0.9994291384834477, 20.000152587890625 0.9994291384834477, 20.000076293945316 0.9994291384834477, 20 0.9994291384834477, 19.999923706054688 0.9994291384834477, 19.999923706054688 0.9994941992015038, 19.999923706054688 0.9995592599208142, 19.999923706054688 0.999624320641379, 19.999923706054688 0.9996893813631983, 19.999923706054688 0.9997544420862723, 19.999923706054688 0.9998195028106006, 19.999923706054688 0.9998845635361846, 19.999923706054688 0.9999496242630229, 19.999923706054688 1.000014684991116))",Q02333200313020311,17,equatorial,quad,"(np.float64(20.000267028808594), np.float64(0.9997219117245781))",4948.287792155448,4948.287786460532,5.694916580978315e-06
11,"POLYGON ((19.99923706054687 1.000014684991116, 19.999389648437496 1.000014684991116, 19.99954223632812 1.000014684991116, 19.999694824218746 1.000014684991116, 19.999847412109375 1.000014684991116, 19.999999999999996 1.000014684991116, 20.000152587890618 1.000014684991116, 20.000305175781254 1.000014684991116, 20.00045776367187 1.000014684991116, 20.000610351562496 1.000014684991116, 20.000610351562496 0.9998845635361846, 20.000610351562496 0.9997544420862723, 20.000610351562496 0.999624320641379, 20.000610351562496 0.9994941992015038, 20.000610351562496 0.9993640777666463, 20.000610351562496 0.9992339563368056, 20.000610351562496 0.9991038349119814, 20.000610351562496 0.9989737134921725, 20.000610351562496 0.9988435920773785, 20.00045776367187 0.9988435920773785, 20.000305175781254 0.9988435920773785, 20.000152587890618 0.9988435920773785, 19.999999999999996 0.9988435920773785, 19.999847412109375 0.9988435920773785, 19.999694824218746 0.9988435920773785, 19.99954223632812 0.9988435920773785, 19.999389648437496 0.9988435920773785, 19.99923706054687 0.9988435920773785, 19.99923706054687 0.9989737134921725, 19.99923706054687 0.9991038349119814, 19.99923706054687 0.9992339563368056, 19.99923706054687 0.9993640777666463, 19.99923706054687 0.9994941992015038, 19.99923706054687 0.999624320641379, 19.99923706054687 0.9997544420862723, 19.99923706054687 0.9998845635361846, 19.99923706054687 1.000014684991116))",Q0233320031302031,16,equatorial,quad,"(np.float64(19.999923706054688), np.float64(0.9994291384834477))",19793.151168621793,19793.151146770306,2.185148696298711e-05
12,"POLYGON ((19.99786376953125 1.000014684991116, 19.9981689453125 1.000014684991116, 19.998474121093746 1.000014684991116, 19.998779296874996 1.000014684991116, 19.99908447265625 1.000014684991116, 19.999389648437496 1.000014684991116, 19.999694824218746 1.000014684991116, 19.999999999999996 1.000014684991116, 20.000305175781254 1.000014684991116, 20.000610351562496 1.000014684991116, 20.000610351562496 0.9997544420862723, 20.000610351562496 0.9994941992015038, 20.000610351562496 0.9992339563368056, 20.000610351562496 0.9989737134921725, 20.000610351562496 0.9987134706675987, 20.000610351562496 0.99845322786308, 20.000610351562496 0.9981929850786107, 20.000610351562496 0.9979327423141852, 20.000610351562496 0.9976724995697984, 20.000305175781254 0.9976724995697984, 19.999999999999996 0.9976724995697984, 19.999694824218746 0.9976724995697984, 19.999389648437496 0.9976724995697984, 19.99908447265625 0.9976724995697984, 19.998779296874996 0.9976724995697984, 19.998474121093746 0.9976724995697984, 19.9981689453125 0.9976724995697984, 19.99786376953125 0.9976724995697984, 19.99786376953125 0.9979327423141854, 19.99786376953125 0.9981929850786107, 19.99786376953125 0.99845322786308, 19.99786376953125 0.9987134706675987, 19.99786376953125 0.9989737134921725, 19.99786376953125 0.9992339563368056, 19.99786376953125 0.9994941992015038, 19.99786376953125 0.9997544420862725, 19.99786376953125 1.000014684991116))",Q023332003130203,15,equatorial,quad,"(np.float64(19.99923706054687), np.float64(0.9988435920773785))",79172.60467448717,79172.60458615754,8.832963067106903e-05
13,"POLYGON ((19.9951171875 1.0023568720389686, 19.995727539062504 1.0023568720389686, 19.996337890625 1.0023568720389686, 19.9969482421875 1.0023568720389686, 19.99755859375 1.0023568720389686, 19.9981689453125 1.0023568720389686, 19.998779296875 1.0023568720389686, 19.9993896484375 1.0023568720389686, 20 1.0023568720389686, 20.0006103515625 1.0023568720389686, 20.0006103515625 1.0018363858875743, 20.0006103515625 1.0013158998166494, 20.0006103515625 1.0007954138261517, 20.0006103515625 1.0002749279160392, 20.0006103515625 0.999754442086271, 20.0006103515625 0.9992339563368043, 20.0006103515625 0.9987134706675973, 20.0006103515625 0.9981929850786092, 20.0006103515625 0.9976724995697972, 20 0.9976724995697972, 19.9993896484375 0.9976724995697972, 19.998779296875 0.9976724995697972, 19.9981689453125 0.9976724995697972, 19.99755859375 0.9976724995697972, 19.9969482421875 0.9976724995697972, 19.996337890625 0.9976724995697972, 19.995727539062504 0.9976724995697972, 19.9951171875 0.9976724995697972, 19.9951171875 0.9981929850786092, 19.9951171875 0.9987134706675973, 19.9951171875 0.9992339563368043, 19.9951171875 0.9997544420862711, 19.9951171875 1.0002749279160394, 19.9951171875 1.0007954138261517, 19.9951171875 1.0013158998166494, 19.9951171875 1.0018363858875743, 19.9951171875 1.0023568720389686))",Q02333200313020,14,equatorial,quad,"(np.float64(19.99786376953125), np.float64(1.000014684991115))",316690.4186979487,316690.4183439401,0.00035400857450440526
14,"POLYGON ((19.9951171875 1.0023568720389686, 19.996337890625 1.0023568720389686, 19.99755859375 1.0023568720389686, 19.998779296875 1.0023568720389686, 20 1.0023568720389686, 20.001220703125 1.0023568720389686, 20.002441406250007 1.0023568720389686, 20.003662109375004 1.0023568720389686, 20.004882812500004 1.0023568720389686, 20.006103515625 1.0023568720389686, 20.006103515625 1.0013158998166494, 20.006103515625 1.0002749279160392, 20.006103515625 0.9992339563368043, 20.006103515625 0.9981929850786092, 20.006103515625 0.9971520141411198, 20.006103515625 0.9961110435240007, 20.006103515625 0.9950700732269181, 20.006103515625 0.9940291032495361, 20.006103515625 0.9929881335915212, 20.004882812500004 0.9929881335915212, 20.003662109375004 0.9929881335915212, 20.002441406250007 0.9929881335915212, 20.001220703125 0.9929881335915212, 20 0.9929881335915212, 19.998779296875 0.9929881335915212, 19.99755859375 0.9929881335915212, 19.996337890625 0.9929881335915212, 19.9951171875 0.9929881335915212, 19.9951171875 0.9940291032495361, 19.9951171875 0.9950700732269183, 19.9951171875 0.9961110435240008, 19.9951171875 0.9971520141411198, 19.9951171875 0.9981929850786092, 19.9951171875 0.9992339563368043, 19.9951171875 1.0002749279160394, 19.9951171875 1.0013158998166494, 19.9951171875 1.0023568720389686))",Q0233320031302,13,equatorial,quad,"(np.float64(20.0006103515625), np.float64(0.9976724995697972))",1266761.6747917947,1266761.6733811437,0.0014106510207057
15,"POLYGON ((19.9951171875 1.0117256365720066, 19.99755859375 1.0117256365720066, 20 1.0117256365720066, 20.002441406250007 1.0117256365720066, 20.004882812500004 1.0117256365720066, 20.007324218749996 1.0117256365720066, 20.009765624999996 1.0117256365720066, 20.012207031249996 1.0117256365720066, 20.0146484375 1.0117256365720066, 20.01708984375 1.0117256365720066, 20.01708984375 1.0096436866311918, 20.01708984375 1.007561737987927, 20.01708984375 1.0054797906395336, 20.01708984375 1.0033978445833343, 20.01708984375 1.001315899816651, 20.01708984375 0.999233956336806, 20.01708984375 0.9971520141411215, 20.01708984375 0.9950700732269199, 20.01708984375 0.9929881335915229, 20.0146484375 0.9929881335915229, 20.012207031249996 0.9929881335915229, 20.009765624999996 0.9929881335915229, 20.007324218749996 0.9929881335915229, 20.004882812500004 0.9929881335915229, 20.002441406250007 0.9929881335915229, 20 0.9929881335915229, 19.99755859375 0.9929881335915229, 19.9951171875 0.9929881335915229, 19.9951171875 0.9950700732269199, 19.9951171875 0.9971520141411215, 19.9951171875 0.999233956336806, 19.9951171875 1.001315899816651, 19.9951171875 1.0033978445833343, 19.9951171875 1.0054797906395336, 19.9951171875 1.007561737987927, 19.9951171875 1.0096436866311918, 19.9951171875 1.0117256365720066))",Q023332003130,12,equatorial,quad,"(np.float64(20.006103515625), np.float64(1.0023568720389704))",5067046.699167179,5067046.693525797,0.005641382187604904
16,"POLYGON ((19.9951171875 1.0117256365720066, 20 1.0117256365720066, 20.004882812500004 1.0117256365720066, 20.009765624999996 1.0117256365720066, 20.0146484375 1.0117256365720066, 20.01953125 1.0117256365720066, 20.0244140625 1.0117256365720066, 20.029296874999996 1.0117256365720066, 20.0341796875 1.0117256365720066, 20.039062500000004 1.0117256365720066, 20.039062500000004 1.007561737987927, 20.039062500000004 1.0033978445833343, 20.039062500000004 0.999233956336806, 20.039062500000004 0.9950700732269199, 20.039062500000004 0.9909061952322534, 20.039062500000004 0.9867423223313855, 20.039062500000004 0.9825784545028943, 20.039062500000004 0.9784145917253582, 20.039062500000004 0.9742507339773564, 20.0341796875 0.9742507339773564, 20.029296874999996 0.9742507339773564, 20.0244140625 0.9742507339773564, 20.01953125 0.9742507339773564, 20.0146484375 0.9742507339773564, 20.009765624999996 0.9742507339773564, 20.004882812500004 0.9742507339773564, 20 0.9742507339773564, 19.9951171875 0.9742507339773564, 19.9951171875 0.9784145917253582, 19.9951171875 0.9825784545028943, 19.9951171875 0.9867423223313855, 19.9951171875 0.9909061952322534, 19.9951171875 0.9950700732269199, 19.9951171875 0.999233956336806, 19.9951171875 1.0033978445833343, 19.9951171875 1.0075617379879271, 19.9951171875 1.0117256365720066))",Q02333200313,11,equatorial,quad,"(np.float64(20.01708984375), np.float64(0.9929881335915229))",20268186.796668716,20268186.774090637,0.022578079253435135
17,"POLYGON ((19.951171875 1.0492009604404677, 19.9609375 1.0492009604404677, 19.970703125000004 1.0492009604404677, 19.98046875 1.0492009604404677, 19.990234374999996 1.0492009604404677, 20 1.0492009604404677, 20.009765624999996 1.0492009604404677, 20.01953125 1.0492009604404677, 20.029296875 1.0492009604404677, 20.039062500000004 1.0492009604404677, 20.039062500000004 1.0408730734857377, 20.039062500000004 1.0325452079345114, 20.039062500000004 1.0242173636153944, 20.039062500000004 1.0158895403569952, 20.039062500000004 1.007561737987927, 20.039062500000004 0.999233956336806, 20.039062500000004 0.9909061952322534, 20.039062500000004 0.9825784545028943, 20.039062500000004 0.9742507339773564, 20.029296874999996 0.9742507339773564, 20.01953125 0.9742507339773564, 20.009765624999996 0.9742507339773564, 20 0.9742507339773564, 19.990234374999996 0.9742507339773564, 19.98046875 0.9742507339773564, 19.970703125000004 0.9742507339773564, 19.960937499999996 0.9742507339773564, 19.951171875 0.9742507339773564, 19.951171875 0.9825784545028943, 19.951171875 0.9909061952322534, 19.951171875 0.999233956336806, 19.951171875 1.007561737987927, 19.951171875 1.0158895403569952, 19.951171875 1.0242173636153944, 19.951171875 1.0325452079345114, 19.951171875 1.0408730734857377, 19.951171875 1.0492009604404677))",Q0233320031,10,equatorial,quad,"(np.float64(19.9951171875), np.float64(1.0117256365720066))",81072747.18667486,81072747.09638876,0.09028610587120056
18,"POLYGON ((19.86328125 1.0492009604404677, 19.8828125 1.0492009604404677, 19.90234375 1.0492009604404677, 19.921874999999996 1.0492009604404677, 19.94140625 1.0492009604404677, 19.9609375 1.0492009604404677, 19.98046875 1.0492009604404677, 20 1.0492009604404677, 20.01953125 1.0492009604404677, 20.039062500000004 1.0492009604404677, 20.039062500000004 1.0325452079345114, 20.039062500000004 1.0158895403569952, 20.039062500000004 0.999233956336806, 20.039062500000004 0.9825784545028943, 20.039062500000004 0.9659230334842727, 20.039062500000004 0.9492676919100157, 20.039062500000004 0.9326124284092578, 20.039062500000004 0.9159572416111929, 20.039062500000004 0.8993021301450724, 20.01953125 0.8993021301450724, 20 0.8993021301450724, 19.98046875 0.8993021301450724, 19.960937499999996 0.8993021301450724, 19.941406249999996 0.8993021301450724, 19.921874999999996 0.8993021301450724, 19.90234375 0.8993021301450724, 19.8828125 0.8993021301450724, 19.86328125 0.8993021301450724, 19.86328125 0.9159572416111929, 19.86328125 0.9326124284092578, 19.86328125 0.9492676919100157, 19.86328125 0.9659230334842724, 19.86328125 0.9825784545028943, 19.86328125 0.999233956336806, 19.86328125 1.0158895403569952, 19.86328125 1.0325452079345114, 19.86328125 1.0492009604404677))",Q023332003,9,equatorial,quad,"(np.float64(19.951171875), np.float64(0.9742507339773564))",324290988.74669945,324290988.38537955,0.361319899559021
19,"POLYGON ((19.6875 1.1991067810402298, 19.7265625 1.1991067810402298, 19.765625 1.1991067810402298, 19.8046875 1.1991067810402298, 19.84375 1.1991067810402298, 19.8828125 1.1991067810402298, 19.921875 1.1991067810402298, 19.9609375 1.1991067810402298, 20 1.1991067810402298, 20.039062500000004 1.1991067810402298, 20.039062500000004 1.1657937211657603, 20.039062500000004 1.1324810448903684, 20.039062500000004 1.099168741241077, 20.039062500000004 1.065856799246041, 20.039062500000004 1.032545207934511, 20.039062500000004 0.9992339563368053, 20.039062500000004 0.9659230334842721, 20.039062500000004 0.9326124284092574, 20.039062500000004 0.8993021301450718, 20 0.8993021301450718, 19.960937499999996 0.8993021301450718, 19.921874999999996 0.8993021301450718, 19.8828125 0.8993021301450718, 19.84375 0.8993021301450718, 19.804687499999996 0.8993021301450718, 19.765625 0.8993021301450718, 19.7265625 0.8993021301450718, 19.6875 0.8993021301450718, 19.6875 0.9326124284092574, 19.6875 0.9659230334842721, 19.6875 0.9992339563368053, 19.6875 1.0325452079345108, 19.6875 1.065856799246041, 19.6875 1.099168741241077, 19.6875 1.1324810448903684, 19.6875 1.1657937211657603, 19.6875 1.1991067810402298))",Q02333200,8,equatorial,quad,"(np.float64(19.86328125), np.float64(1.049200960440467))",1297163954.9867978,1297163953.5422666,1.4445312023162842
20,"POLYGON ((19.6875 1.1991067810402298, 19.765625 1.1991067810402298, 19.84375 1.1991067810402298, 19.921875 1.1991067810402298, 20 1.1991067810402298, 20.078125 1.1991067810402298, 20.15625 1.1991067810402298, 20.234375 1.1991067810402298, 20.3125 1.1991067810402298, 20.390625 1.1991067810402298, 20.390625 1.1324810448903684, 20.390625 1.065856799246041, 20.390625 0.9992339563368053, 20.390625 0.9326124284092574, 20.390625 0.8659921277259578, 20.390625 0.7993729665643705, 20.390625 0.7327548572157919, 20.390625 0.6661377119842877, 20.390625 0.5995214431856265, 20.3125 0.5995214431856265, 20.234375 0.5995214431856265, 20.15625 0.5995214431856265, 20.078125 0.5995214431856265, 20 0.5995214431856265, 19.921875 0.5995214431856265, 19.84375 0.5995214431856265, 19.765625 0.5995214431856265, 19.6875 0.5995214431856265, 19.6875 0.6661377119842877, 19.6875 0.7327548572157919, 19.6875 0.7993729665643705, 19.6875 0.8659921277259578, 19.6875 0.9326124284092574, 19.6875 0.9992339563368053, 19.6875 1.065856799246041, 19.6875 1.1324810448903684, 19.6875 1.1991067810402298))",Q0233320,7,equatorial,quad,"(np.float64(20.039062500000004), np.float64(0.8993021301450718))",5188655819.947191,5188655814.163394,5.783797264099121
21,"POLYGON ((19.6875 1.1991067810402298, 19.84375 1.1991067810402298, 20 1.1991067810402298, 20.15625 1.1991067810402298, 20.3125 1.1991067810402298, 20.46875 1.1991067810402298, 20.625 1.1991067810402298, 20.781250000000004 1.1991067810402298, 20.9375 1.1991067810402298, 21.09375 1.1991067810402298, 21.09375 1.065856799246041, 21.09375 0.9326124284092574, 21.09375 0.7993729665643705, 21.09375 0.6661377119842877, 21.09375 0.5329059631462139, 21.09375 0.39967701869756, 21.09375 0.2664501774218745, 21.09375 0.1332247382047933, 21.09375 2.9011655415389124e-15, 20.9375 2.9011655415389124e-15, 20.781250000000004 2.9011655415389124e-15, 20.625 2.9011655415389124e-15, 20.46875 2.9011655415389124e-15, 20.3125 2.9011655415389124e-15, 20.15625 2.9011655415389124e-15, 20 2.9011655415389124e-15, 19.84375 2.9011655415389124e-15, 19.6875 2.9011655415389124e-15, 19.6875 0.1332247382047934, 19.6875 0.2664501774218746, 19.6875 0.39967701869756, 19.6875 0.532905963146214, 19.6875 0.666137711984288, 19.6875 0.7993729665643705, 19.6875 0.9326124284092574, 19.6875 1.065856799246041, 19.6875 1.1991067810402298))",Q023332,6,equatorial,quad,"(np.float64(20.390625), np.float64(0.5995214431856265))",20754623279.788765,20754623256.623333,23.16543197631836
22,"POLYGON ((19.6875 2.3987250966193456, 20 2.3987250966193456, 20.3125 2.3987250966193456, 20.625 2.3987250966193456, 20.9375 2.3987250966193456, 21.249999999999996 2.3987250966193456, 21.5625 2.3987250966193456, 21.875 2.3987250966193456, 22.1875 2.3987250966193456, 22.5 2.3987250966193456, 22.5 2.1320727913733144, 22.5 1.8654654441604963, 22.5 1.598897416115999, 22.5 1.3323630760298972, 22.5 1.0658567992460362, 22.5 0.7993729665643663, 22.5 0.5329059631462097, 22.5 0.2664501774218701, 22.5 -1.3389994807102676e-15, 22.1875 -1.3389994807102676e-15, 21.875 -1.3389994807102676e-15, 21.5625 -1.3389994807102676e-15, 21.249999999999996 -1.3389994807102676e-15, 20.9375 -1.3389994807102676e-15, 20.625 -1.3389994807102676e-15, 20.3125 -1.3389994807102676e-15, 20 -1.3389994807102676e-15, 19.6875 -1.3389994807102676e-15, 19.6875 0.2664501774218703, 19.6875 0.53290596314621, 19.6875 0.7993729665643663, 19.6875 1.0658567992460362, 19.6875 1.3323630760298977, 19.6875 1.598897416115999, 19.6875 1.8654654441604963, 19.6875 2.1320727913733144, 19.6875 2.3987250966193456))",Q02333,5,equatorial,quad,"(np.float64(21.09375), np.float64(1.1991067810402256))",83018493119.15506,83018493026.9833,92.1717529296875
23,"POLYGON ((16.874999999999996 4.801554588946443, 17.5 4.801554588946443, 18.125 4.801554588946443, 18.749999999999996 4.801554588946443, 19.374999999999996 4.801554588946443, 19.999999999999996 4.801554588946443, 20.624999999999996 4.801554588946443, 21.249999999999996 4.801554588946443, 21.875 4.801554588946443, 22.5 4.801554588946443, 22.5 4.267025843506824, 22.5 3.732859029155481, 22.5 3.1990082872754924, 22.5 2.665428007523765, 22.5 2.132072791373313, 22.5 1.5988974161159977, 22.5 1.0658567992460348, 22.5 0.5329059631462081, 22.5 -2.6779989614205353e-15, 21.875 -2.6779989614205353e-15, 21.249999999999996 -2.6779989614205353e-15, 20.625 -2.6779989614205353e-15, 20 -2.6779989614205353e-15, 19.374999999999996 -2.6779989614205353e-15, 18.749999999999996 -2.6779989614205353e-15, 18.125 -2.6779989614205353e-15, 17.5 -2.6779989614205353e-15, 16.874999999999996 -2.6779989614205353e-15, 16.874999999999996 0.5329059631462085, 16.874999999999996 1.065856799246035, 16.874999999999996 1.5988974161159977, 16.874999999999996 2.132072791373313, 16.874999999999996 2.665428007523766, 16.874999999999996 3.1990082872754924, 16.874999999999996 3.732859029155481, 16.874999999999996 4.267025843506824, 16.874999999999996 4.801554588946443))",Q0233,4,equatorial,quad,"(np.float64(19.687499999999996), np.float64(2.3987250966193447))",332073972476.62024,332073972115.6266,360.99365234375
24,"POLYGON ((11.25 9.636338610536052, 12.499999999999998 9.636338610536052, 13.75 9.636338610536052, 14.999999999999998 9.636338610536052, 16.249999999999996 9.636338610536052, 17.5 9.636338610536052, 18.749999999999996 9.636338610536052, 20 9.636338610536052, 21.249999999999996 9.636338610536052, 22.5 9.636338610536052, 22.5 8.55731155116703, 22.5 7.481254430953638, 22.5 6.4077755035379935, 22.5 5.336491409364945, 22.5 4.267025843506827, 22.5 3.1990082872754972, 22.5 2.1320727913733175, 22.5 1.0658567992460388, 22.5 1.785332640947023e-15, 21.249999999999996 1.785332640947023e-15, 20 1.785332640947023e-15, 18.749999999999996 1.785332640947023e-15, 17.5 1.785332640947023e-15, 16.249999999999996 1.785332640947023e-15, 14.999999999999998 1.785332640947023e-15, 13.75 1.785332640947023e-15, 12.499999999999998 1.785332640947023e-15, 11.25 1.785332640947023e-15, 11.25 1.0658567992460397, 11.25 2.1320727913733175, 11.25 3.1990082872754972, 11.25 4.267025843506828, 11.25 5.336491409364946, 11.25 6.4077755035379935, 11.25 7.48125443095364, 11.25 8.55731155116703, 11.25 9.636338610536052))",Q023,3,equatorial,quad,"(np.float64(16.874999999999996), np.float64(4.8015545889464475))",1328295889906.481,1328295888581.0327,1325.4482421875
25,"POLYGON ((0 19.5520222522467, 2.5 19.5520222522467, 5 19.5520222522467, 7.499999999999999 19.5520222522467, 10 19.5520222522467, 12.5 19.5520222522467, 14.999999999999998 19.5520222522467, 17.5 19.5520222522467, 20 19.5520222522467, 22.5 19.5520222522467, 22.5 17.30805371905867, 22.5 15.090507117499095, 22.5 12.895312946407653, 22.5 10.718737151582566, 22.5 8.557311551167023, 22.5 6.407775503537993, 22.5 4.267025843506826, 22.5 2.1320727913733144, 22.5 0, 20 0, 17.5 0, 14.999999999999998 0, 12.499999999999998 0, 9.999999999999998 0, 7.499999999999999 0, 4.999999999999999 0, 2.4999999999999982 0, 0 0, 0 2.1320727913733157, 0 4.2670258435068265, 0 6.407775503537993, 0 8.557311551167025, 0 10.718737151582566, 0 12.895312946407653, 0 15.090507117499095, 0 17.30805371905867, 0 19.5520222522467))",Q02,2,equatorial,quad,"(np.float64(11.25), np.float64(9.636338610536052))",5313183559625.924,5313183555927.3,3698.6240234375
26,"POLYGON ((0 41.93785390421852, 5 41.93785390421852, 10 41.93785390421852, 14.999999999999998 41.93785390421852, 20 41.93785390421852, 25 41.93785390421852, 29.999999999999996 41.93785390421852, 35 41.93785390421852, 40 41.93785390421852, 45 41.93785390421852, 45 36.463778233335105, 45 31.34683010597764, 45 26.49011873822961, 45 21.82690245010688, 45 17.308053719058666, 45 12.895312946407653, 45 8.557311551167023, 45 4.267025843506824, 45 0, 40 0, 35 0, 29.999999999999996 0, 24.999999999999996 0, 19.999999999999996 0, 14.999999999999998 0, 9.999999999999998 0, 4.9999999999999964 0, 0 0, 0 4.2670258435068265, 0 8.557311551167025, 0 12.895312946407653, 0 17.30805371905867, 0 21.82690245010688, 0 26.49011873822961, 0 31.34683010597764, 0 36.463778233335105, 0 41.93785390421852))",Q0,1,equatorial,quad,"(np.float64(22.5), np.float64(19.5520222522467))",21252734238503.695,21252734236039.062,2464.6328125
27,"POLYGON ((0 41.93785390421852, 10 41.93785390421852, 20 41.93785390421852, 29.999999999999996 41.93785390421852, 40 41.93785390421852, 50 41.93785390421852, 59.99999999999999 41.93785390421852, 70 41.93785390421852, 80 41.93785390421852, 90 41.93785390421852, 90 31.34683010597764, 90 21.82690245010688, 90 12.895312946407653, 90 4.267025843506824, 90 -4.267025843506831, 90 -12.895312946407653, 90 -21.82690245010688, 90 -31.346830105977645, 90 -41.93785390421852, 80 -41.93785390421852, 70 -41.93785390421852, 59.99999999999999 -41.93785390421852, 49.99999999999999 -41.93785390421852, 39.99999999999999 -41.93785390421852, 29.999999999999996 -41.93785390421852, 19.999999999999996 -41.93785390421852, 9.999999999999993 -41.93785390421852, 0 -41.93785390421852, 0 -31.34683010597764, 0 -21.82690245010688, 0 -12.895312946407653, 0 -4.267025843506824, 0 4.267025843506831, 0 12.895312946407653, 0 21.82690245010688, 0 31.346830105977645, 0 41.93785390421852))",Q,0,equatorial,quad,"(np.float64(45.0), np.float64(0.0))",85010936954014.78,85010936944142.98,9871.796875
28,"POLYGON ((19.999999478459355 20.00000047115483, 19.99999955296516 20.00000047115483, 19.999999627470967 20.00000047115483, 19.99999970197678 20.00000047115483, 19.99999977648258 20.00000047115483, 19.999999850988385 20.00000047115483, 19.999999925494194 20.00000047115483, 19.999999999999996 20.00000047115483, 20.000000074505806 20.00000047115483, 20.000000149011612 20.00000047115483, 20.000000149011612 20.00000040365724, 20.000000149011612 20.000000336159637, 20.000000149011612 20.000000268662045, 20.000000149011612 20.00000020116444, 20.000000149011612 20.000000133666845, 20.000000149011612 20.000000066169246, 20.000000149011612 19.999999998671655, 20.000000149011612 19.99999993117405, 20.000000149011612 19.999999863676457, 20.000000074505806 19.999999863676457, 19.999999999999996 19.999999863676457, 19.999999925494194 19.999999863676457, 19.999999850988385 19.999999863676457, 19.99999977648258 19.999999863676457, 19.99999970197678 19.999999863676457, 19.999999627470967 19.999999863676457, 19.99999955296516 19.999999863676457, 19.999999478459355 19.999999863676457, 19.999999478459355 19.99999993117405, 19.999999478459355 19.999999998671655, 19.999999478459355 20.000000066169246, 19.999999478459355 20.000000133666845, 19.999999478459355 20.00000020116444, 19.999999478459355 20.000000268662045, 19.999999478459355 20.000000336159637, 19.999999478459355 20.00000040365724, 19.999999478459355 20.00000047115483))",Q003332203112023312203312001,27,equatorial,quad,"(np.float64(19.99999981373548), np.float64(20.000000167415646))",0.004719054977565239,0.004719054731832028,2.4573321155685335e-10
29,"POLYGON ((19.999998807907104 20.00000047115483, 19.999998956918716 20.00000047115483, 19.99999910593033 20.00000047115483, 19.999999254941947 20.00000047115483, 19.999999403953556 20.00000047115483, 19.999999552965164 20.00000047115483, 19.99999970197678 20.00000047115483, 19.999999850988385 20.00000047115483, 20 20.00000047115483, 20.000000149011612 20.00000047115483, 20.000000149011612 20.000000336159637, 20.000000149011612 20.00000020116444, 20.000000149011612 20.000000066169246, 20.000000149011612 19.99999993117405, 20.000000149011612 19.999999796178855, 20.000000149011612 19.99999966118366, 20.000000149011612 19.999999526188464, 20.000000149011612 19.999999391193267, 20.000000149011612 19.999999256198073, 20 19.999999256198073, 19.99999985098839 19.999999256198073, 19.99999970197678 19.999999256198073, 19.999999552965164 19.999999256198073, 19.999999403953556 19.999999256198073, 19.999999254941947 19.999999256198073, 19.999999105930332 19.999999256198073, 19.999998956918716 19.999999256198073, 19.999998807907104 19.999999256198073, 19.999998807907104 19.999999391193267, 19.999998807907104 19.99999952618846, 19.999998807907104 19.99999966118366, 19.999998807907104 19.999999796178855, 19.999998807907104 19.99999993117405, 19.999998807907104 20.000000066169246, 19.999998807907104 20.000000201164436, 19.999998807907104 20.000000336159637, 19.999998807907104 20.00000047115483))",Q00333220311202331220331200,26,equatorial,quad,"(np.float64(19.99999947845936), np.float64(19.999999863676457))",0.018876219910260957,0.01887621942418059,4.860803669293201e-10
