,rCell_suid,rCell_region,rCell_shape,Theoretical_area_of_rcell,rCell_nucleus,qCell_suid,Theoretical_area_of_qcell,qCell_nucleus,Calculated_area_of_rcell,Calculated_area_of_qcell,Calculated_perimeter_of_rcell,Calculated_perimeter_of_qcell,Number_of_densification_points,rCell_ipq,qCell_ipq,rCell_c_sp,qCell_c_sp
255,Q333,equatorial,quad,1328295889906.481,"(np.float64(84.375), np.float64(-35.807009652689125))",Q333,1328295889906.4812,"(82.59457129743056, -31.500333470042)",1328295889884.9568,1328295889839.9167,4641811.530586469,4671916.769110045,2 ** 14.0,0.7746930981954002,0.7647412181953821,0.7726756682522157,0.7627497046064315
256,R000,equatorial,quad,1328295889906.481,"(np.float64(95.625), np.float64(35.807009652689125))",R000,1328295889906.4812,"(97.40542870256945, 31.500333470042015)",1328295889884.921,1328295889839.905,4641811.530586655,4671916.769110223,2 ** 14.0,0.7746930981953171,0.7647412181953172,0.7726756682521329,0.7627497046063666
257,R001,equatorial,quad,1328295889906.481,"(np.float64(106.87499999999999), np.float64(35.807009652689125))",R001,1328295889906.4812,"(106.87108190772219, 35.05655649107054)",1328295889884.9253,1328295889903.4058,4641811.530586668,4683982.322939247,2 ** 14.0,0.7746930981953152,0.7608064714000407,0.7726756682521311,0.758825204547441
258,R002,equatorial,quad,1328295889906.481,"(np.float64(95.625), np.float64(24.721673381714922))",R002,1328295889906.4812,"(96.61727260487321, 22.828331211352843)",1328295889893.741,1328295889903.3872,4604175.312931912,4685432.700805304,2 ** 14.0,0.7874101144328209,0.7603355283093357,0.7853595672598385,0.7583554878710348
259,R003,equatorial,quad,1328295889906.481,"(np.float64(106.87499999999999), np.float64(24.721673381714922))",R003,1328295889906.4812,"(110.00740079168067, 22.996271576819222)",1328295889893.7354,1328295889850.815,4604175.312931912,4675981.163617506,2 ** 14.0,0.7874101144328176,0.7634123594832072,0.7853595672598351,0.7614243064638029
260,R010,equatorial,quad,1328295889906.481,"(np.float64(118.125), np.float64(35.807009652689125))",R010,1328295889906.4812,"(117.52323059736018, 37.67547459364754)",1328295889884.9229,1328295889911.0386,4641811.530586017,4658316.58207606,2 ** 14.0,0.774693098195531,0.7692131367872193,0.7726756682523463,0.7672099775768291
261,R011,equatorial,quad,1328295889906.481,"(np.float64(129.375), np.float64(35.807009652689125))",R011,1328295889906.4812,"(129.06318004935727, 39.07303100130087)",1328295889884.925,1328295889915.5142,4641811.53058564,4645115.1364011895,2 ** 14.0,0.7746930981956582,0.7735915666177348,0.7726756682524731,0.7715770052463207
262,R012,equatorial,quad,1328295889906.481,"(np.float64(118.125), np.float64(24.721673381714922))",R012,1328295889906.4812,"(119.31843735547872, 25.96473692181796)",1328295889893.7402,1328295889903.831,4604175.312931065,4672887.887619104,2 ** 14.0,0.7874101144331102,0.7644233945649338,0.7853595672601269,0.7624327086415916
263,R013,equatorial,quad,1328295889906.481,"(np.float64(129.375), np.float64(24.721673381714922))",R013,1328295889906.4812,"(129.64472915881245, 27.573944622450924)",1328295889893.7441,1328295889923.8948,4604175.312930662,4639849.851361925,2 ** 14.0,0.7874101144332504,0.7753483007187238,0.7853595672602669,0.7733291645189091
264,R020,equatorial,quad,1328295889906.481,"(np.float64(95.625), np.float64(14.539764060139051))",R020,1328295889906.4812,"(96.13266337579408, 13.833606962911917)",1328295889898.974,1328295889911.0344,4609649.774292684,4659480.293054589,2 ** 14.0,0.7855409544014497,0.7688289608987348,0.7834952748327075,0.7668268021463873
265,R021,equatorial,quad,1328295889906.481,"(np.float64(106.87499999999999), np.float64(14.539764060139051))",R021,1328295889906.4812,"(108.27306461729673, 14.137129931662011)",1328295889898.9753,1328295889903.8203,4609649.774292673,4674370.250153663,2 ** 14.0,0.7855409544014541,0.7639386349656004,0.783495274832712,0.7619492114370483
266,R022,equatorial,quad,1328295889906.481,"(np.float64(95.625), np.float64(4.8015545941779685))",R022,1328295889906.4812,"(95.90175746247883, 4.634549659228103)",1328295889901.4866,1328295889915.5037,4618396.8576293215,4646103.924325566,2 ** 14.0,0.7825681976198484,0.7732623287803202,0.780530259605221,0.7712486247991077
267,R023,equatorial,quad,1328295889906.481,"(np.float64(106.87499999999999), np.float64(4.8015545941779685))",R023,1328295889906.4812,"(107.4285205726143, 4.771283596424487)",1328295889901.4893,1328295889923.8745,4618396.857629311,4640764.160191479,2 ** 14.0,0.7825681976198534,0.7750428174235213,0.7805302596052262,0.773024476753121
268,R030,equatorial,quad,1328295889906.481,"(np.float64(118.125), np.float64(14.539764060139051))",R030,1328295889906.4812,"(120.67732730474783, 13.954956878677867)",1328295889898.9739,1328295889840.2114,4609649.7742932895,4663696.447171035,2 ** 14.0,0.785540954401243,0.7674394895633381,0.7834952748325015,0.7654409492260333
269,R031,equatorial,quad,1328295889906.481,"(np.float64(129.375), np.float64(14.539764060139051))",R031,1328295889906.4812,"(129.97650274246885, 16.264447144235245)",1328295889898.975,1328295889932.9475,4609649.774293633,4662243.805427165,2 ** 14.0,0.7855409544011267,0.7679177950679427,0.7834952748323853,0.7659180091432468
270,R032,equatorial,quad,1328295889906.481,"(np.float64(118.125), np.float64(4.8015545941779685))",R032,1328295889906.4812,"(118.74527326554605, 4.845214047955154)",1328295889901.4849,1328295889932.9426,4618396.8576305,4663388.310334501,2 ** 14.0,0.7825681976194482,0.767540911232916,0.7805302596048218,0.7655421067765404
271,R033,equatorial,quad,1328295889906.481,"(np.float64(129.375), np.float64(4.8015545941779685))",R033,1328295889906.4812,"(130.33104690947388, 4.6743297634533905)",1328295889901.4856,1328295889655.1277,4618396.85763129,4546752.938365295,2 ** 14.0,0.7825681976191806,0.8074246064406163,0.780530259604555,0.8053219381950752
272,R100,equatorial,quad,1328295889906.481,"(np.float64(140.62499999999997), np.float64(35.807009652689125))",R100,1328295889906.4812,"(140.93681995064276, 39.07303100130085)",1328295889884.9316,1328295889915.498,4641811.530585535,4645115.136401096,2 ** 14.0,0.7746930981956973,0.7735915666177565,0.772675668252512,0.7715770052463424
273,R101,equatorial,quad,1328295889906.481,"(np.float64(151.875), np.float64(35.807009652689125))",R101,1328295889906.4812,"(152.47676940263983, 37.67547459364755)",1328295889884.9275,1328295889911.0583,4641811.530585682,4658316.582075925,2 ** 14.0,0.7746930981956457,0.7692131367872754,0.7726756682524607,0.7672099775768849
274,R102,equatorial,quad,1328295889906.481,"(np.float64(140.62499999999997), np.float64(24.721673381714922))",R102,1328295889906.4812,"(140.35527084118758, 27.573944622450924)",1328295889893.744,1328295889923.8975,4604175.312930575,4639849.851361991,2 ** 14.0,0.7874101144332802,0.7753483007187033,0.7853595672602964,0.7733291645188886
275,R103,equatorial,quad,1328295889906.481,"(np.float64(151.875), np.float64(24.721673381714922))",R103,1328295889906.4812,"(150.6815626445213, 25.96473692181795)",1328295889893.74,1328295889903.8076,4604175.312930422,4672887.887618866,2 ** 14.0,0.7874101144333302,0.7644233945649985,0.7853595672603463,0.7624327086416561
276,R110,equatorial,quad,1328295889906.481,"(np.float64(163.12499999999997), np.float64(35.807009652689125))",R110,1328295889906.4812,"(163.12891809227781, 35.05655649107052)",1328295889884.9214,1328295889903.3967,4641811.530585773,4683982.322939246,2 ** 14.0,0.7746930981956117,0.7608064714000358,0.7726756682524267,0.7588252045474361
277,R111,equatorial,quad,1328295889906.481,"(np.float64(174.37500000000003), np.float64(35.807009652689125))",R111,1328295889906.4812,"(172.59457129743058, 31.500333470041987)",1328295889884.9216,1328295889839.901,4641811.530585773,4671916.7691100845,2 ** 14.0,0.7746930981956118,0.7647412181953601,0.7726756682524268,0.7627497046064096
278,R112,equatorial,quad,1328295889906.481,"(np.float64(163.12499999999997), np.float64(24.721673381714922))",R112,1328295889906.4812,"(159.99259920831938, 22.996271576819222)",1328295889893.749,1328295889850.8315,4604175.312930329,4675981.163617401,2 ** 14.0,0.7874101144333674,0.7634123594832508,0.7853595672603835,0.7614243064638464
279,R113,equatorial,quad,1328295889906.481,"(np.float64(174.37500000000003), np.float64(24.721673381714922))",R113,1328295889906.4812,"(173.3827273951268, 22.828331211352843)",1328295889893.731,1328295889903.3833,4604175.312930329,4685432.700805232,2 ** 14.0,0.7874101144333567,0.7603355283093567,0.7853595672603728,0.7583554878710558
280,R120,equatorial,quad,1328295889906.481,"(np.float64(140.62499999999997), np.float64(14.539764060139051))",R120,1328295889906.4812,"(140.02349725753118, 16.264447144235238)",1328295889898.9775,1328295889932.9553,4609649.774293756,4662243.805427203,2 ** 14.0,0.7855409544010863,0.7679177950679344,0.783495274832345,0.7659180091432386
281,R121,equatorial,quad,1328295889906.481,"(np.float64(151.875), np.float64(14.539764060139051))",R121,1328295889906.4812,"(149.32267269525218, 13.954956878677866)",1328295889898.9785,1328295889840.2017,4609649.774293545,4663696.447170876,2 ** 14.0,0.7855409544011589,0.7674394895633849,0.7834952748324175,0.76544094922608
282,R122,equatorial,quad,1328295889906.481,"(np.float64(140.62499999999997), np.float64(4.8015545941779685))",R122,1328295889906.4812,"(139.66895309052614, 4.674329763453383)",1328295889901.4893,1328295889655.1265,4618396.857631586,4546752.938365312,2 ** 14.0,0.7825681976190827,0.8074246064406094,0.7805302596044574,0.8053219381950683
283,R123,equatorial,quad,1328295889906.481,"(np.float64(151.875), np.float64(4.8015545941779685))",R123,1328295889906.4812,"(151.25472673445398, 4.845214047955154)",1328295889901.4902,1328295889932.9553,4618396.857631563,4663388.310334481,2 ** 14.0,0.7825681976190909,0.7675409112329298,0.7805302596044655,0.7655421067765542
284,R130,equatorial,quad,1328295889906.481,"(np.float64(163.12499999999997), np.float64(14.539764060139051))",R130,1328295889906.4812,"(161.72693538270332, 14.137129931662015)",1328295889898.9905,1328295889903.8264,4609649.774293409,4674370.250153502,2 ** 14.0,0.7855409544012123,0.7639386349656563,0.7834952748324706,0.7619492114371038
285,R131,equatorial,quad,1328295889906.481,"(np.float64(174.37500000000003), np.float64(14.539764060139051))",R131,1328295889906.4812,"(173.86733662420596, 13.833606962911917)",1328295889898.9841,1328295889911.0718,4609649.77429341,4659480.293054617,2 ** 14.0,0.7855409544012083,0.7688289608987471,0.7834952748324667,0.7668268021463996
286,R132,equatorial,quad,1328295889906.481,"(np.float64(163.12499999999997), np.float64(4.8015545941779685))",R132,1328295889906.4812,"(162.5714794273857, 4.771283596424487)",1328295889901.4915,1328295889923.8896,4618396.857631571,4640764.160191511,2 ** 14.0,0.782568197619089,0.7750428174235195,0.7805302596044636,0.7730244767531192
287,R133,equatorial,quad,1328295889906.481,"(np.float64(174.37500000000003), np.float64(4.8015545941779685))",R133,1328295889906.4812,"(174.09824253752123, 4.634549659228103)",1328295889901.4868,1328295889915.5,4618396.85763157,4646103.924325549,2 ** 14.0,0.7825681976190868,0.7732623287803236,0.7805302596044614,0.7712486247991112
288,R200,equatorial,quad,1328295889906.481,"(np.float64(95.625), np.float64(-4.801554594177967))",R200,1328295889906.4812,"(95.90175746247883, -4.634549659228103)",1328295889901.4998,1328295889915.5046,4618396.857629619,4646103.924325581,2 ** 14.0,0.7825681976197555,0.7732623287803156,0.7805302596051283,0.7712486247991033
289,R201,equatorial,quad,1328295889906.481,"(np.float64(106.87499999999999), np.float64(-4.801554594177967))",R201,1328295889906.4812,"(107.4285205726143, -4.771283596424487)",1328295889901.5024,1328295889923.882,4618396.857629608,4640764.160191527,2 ** 14.0,0.7825681976197605,0.7750428174235099,0.7805302596051333,0.7730244767531097
290,R202,equatorial,quad,1328295889906.481,"(np.float64(95.625), np.float64(-14.539764060139058))",R202,1328295889906.4812,"(96.13266337579408, -13.833606962911917)",1328295889898.9824,1328295889911.0383,4609649.774294951,4659480.293054633,2 ** 14.0,0.785540954400682,0.7688289608987224,0.7834952748319418,0.7668268021463751
291,R203,equatorial,quad,1328295889906.481,"(np.float64(106.87499999999999), np.float64(-14.539764060139058))",R203,1328295889906.4812,"(108.27306461729673, -14.137129931662011)",1328295889898.9824,1328295889903.8376,4609649.774294951,4674370.250153637,2 ** 14.0,0.785540954400682,0.763938634965619,0.7834952748319418,0.7619492114370665
292,R210,equatorial,quad,1328295889906.481,"(np.float64(118.125), np.float64(-4.801554594177967))",R210,1328295889906.4812,"(118.74527326554605, -4.845214047955154)",1328295889901.4976,1328295889932.946,4618396.857630051,4663388.31033455,2 ** 14.0,0.7825681976196077,0.7675409112329019,0.780530259604981,0.7655421067765263
293,R211,equatorial,quad,1328295889906.481,"(np.float64(129.375), np.float64(-4.801554594177967))",R211,1328295889906.4812,"(130.33104690947388, -4.6743297634533905)",1328295889901.4944,1328295889655.1213,4618396.857630338,4546752.938365276,2 ** 14.0,0.7825681976195087,0.8074246064406193,0.7805302596048823,0.805321938195078
294,R212,equatorial,quad,1328295889906.481,"(np.float64(118.125), np.float64(-14.539764060139058))",R212,1328295889906.4812,"(120.67732730474783, -13.954956878677867)",1328295889898.9836,1328295889840.2217,4609649.774294161,4663696.447171014,2 ** 14.0,0.7855409544009518,0.7674394895633512,0.783495274832211,0.7654409492260463
295,R213,equatorial,quad,1328295889906.481,"(np.float64(129.375), np.float64(-14.539764060139058))",R213,1328295889906.4812,"(129.97650274246885, -16.264447144235245)",1328295889898.9814,1328295889932.9578,4609649.774293852,4662243.805427285,2 ** 14.0,0.785540954401056,0.767917795067909,0.7834952748323148,0.7659180091432131
296,R220,equatorial,quad,1328295889906.481,"(np.float64(95.625), np.float64(-24.721673381714922))",R220,1328295889906.4812,"(96.61727260487321, -22.828331211352843)",1328295889893.7175,1328295889903.3708,4604175.312928659,4685432.700805309,2 ** 14.0,0.7874101144339198,0.7603355283093245,0.7853595672609346,0.7583554878710237
297,R221,equatorial,quad,1328295889906.481,"(np.float64(106.87499999999999), np.float64(-24.721673381714922))",R221,1328295889906.4812,"(110.00740079168067, -22.996271576819222)",1328295889893.715,1328295889850.8,4604175.312928669,4675981.163617519,2 ** 14.0,0.7874101144339148,0.7634123594831943,0.7853595672609297,0.7614243064637902
298,R222,equatorial,quad,1328295889906.481,"(np.float64(95.625), np.float64(-35.807009652689125))",R222,1328295889906.4812,"(97.40542870256945, -31.500333470042015)",1328295889884.955,1328295889839.921,4641811.530586463,4671916.769110187,2 ** 14.0,0.774693098195401,0.7647412181953381,0.7726756682522165,0.7627497046063876
299,R223,equatorial,quad,1328295889906.481,"(np.float64(106.87499999999999), np.float64(-35.807009652689125))",R223,1328295889906.4812,"(106.87108190772219, -35.05655649107054)",1328295889884.9612,1328295889903.3762,4641811.530586206,4683982.322939261,2 ** 14.0,0.7746930981954904,0.7608064714000193,0.7726756682523056,0.7588252045474198
300,R230,equatorial,quad,1328295889906.481,"(np.float64(118.125), np.float64(-24.721673381714922))",R230,1328295889906.4812,"(119.31843735547872, -25.96473692181796)",1328295889893.7227,1328295889903.8,4604175.312928142,4672887.887619098,2 ** 14.0,0.7874101144340997,0.7644233945649183,0.785359567261114,0.7624327086415761
301,R231,equatorial,quad,1328295889906.481,"(np.float64(129.375), np.float64(-24.721673381714922))",R231,1328295889906.4812,"(129.64472915881245, -27.573944622450924)",1328295889893.7244,1328295889923.884,4604175.312927837,4639849.851361962,2 ** 14.0,0.7874101144342052,0.7753483007187053,0.7853595672612192,0.7733291645188904
302,R232,equatorial,quad,1328295889906.481,"(np.float64(118.125), np.float64(-35.807009652689125))",R232,1328295889906.4812,"(117.52323059736018, -37.67547459364754)",1328295889884.9565,1328295889911.0527,4641811.530586294,4658316.582076113,2 ** 14.0,0.7746930981954584,0.76921313678721,0.7726756682522737,0.7672099775768196
303,R233,equatorial,quad,1328295889906.481,"(np.float64(129.375), np.float64(-35.807009652689125))",R233,1328295889906.4812,"(129.06318004935727, -39.07303100130087)",1328295889884.9504,1328295889915.5002,4641811.530585643,4645115.13640122,2 ** 14.0,0.7746930981956721,0.7735915666177164,0.7726756682524869,0.7715770052463026
304,R300,equatorial,quad,1328295889906.481,"(np.float64(140.62499999999997), np.float64(-4.801554594177967))",R300,1328295889906.4812,"(139.66895309052614, -4.674329763453383)",1328295889901.5027,1328295889655.1423,4618396.857630456,4546752.938365228,2 ** 14.0,0.7825681976194735,0.8074246064406491,0.7805302596048471,0.8053219381951077
305,R301,equatorial,quad,1328295889906.481,"(np.float64(151.875), np.float64(-4.801554594177967))",R301,1328295889906.4812,"(151.25472673445398, -4.845214047955154)",1328295889901.4893,1328295889932.9438,4618396.857630225,4663388.3103346005,2 ** 14.0,0.7825681976195439,0.767540911232884,0.7805302596049174,0.7655421067765086
306,R302,equatorial,quad,1328295889906.481,"(np.float64(140.62499999999997), np.float64(-14.539764060139058))",R302,1328295889906.4812,"(140.02349725753118, -16.264447144235238)",1328295889898.9868,1328295889932.944,4609649.774293751,4662243.805427272,2 ** 14.0,0.7855409544010934,0.7679177950679054,0.7834952748323522,0.7659180091432096
307,R303,equatorial,quad,1328295889906.481,"(np.float64(151.875), np.float64(-14.539764060139058))",R303,1328295889906.4812,"(149.32267269525218, -13.954956878677866)",1328295889898.9944,1328295889840.229,4609649.774293608,4663696.447170801,2 ** 14.0,0.7855409544011467,0.7674394895634252,0.7834952748324052,0.7654409492261202
308,R310,equatorial,quad,1328295889906.481,"(np.float64(163.12499999999997), np.float64(-4.801554594177967))",R310,1328295889906.4812,"(162.5714794273857, -4.771283596424487)",1328295889901.4993,1328295889923.8586,4618396.857630092,4640764.160191558,2 ** 14.0,0.782568197619595,0.7750428174234856,0.7805302596049682,0.7730244767530856
309,R311,equatorial,quad,1328295889906.481,"(np.float64(174.37500000000003), np.float64(-4.801554594177967))",R311,1328295889906.4812,"(174.09824253752123, -4.634549659228103)",1328295889901.492,1328295889915.5212,4618396.857630092,4646103.924325532,2 ** 14.0,0.7825681976195907,0.7732623287803415,0.780530259604964,0.7712486247991289
310,R312,equatorial,quad,1328295889906.481,"(np.float64(163.12499999999997), np.float64(-14.539764060139058))",R312,1328295889906.4812,"(161.72693538270332, -14.137129931662015)",1328295889898.9934,1328295889903.819,4609649.7742935205,4674370.25015353,2 ** 14.0,0.785540954401176,0.7639386349656428,0.7834952748324344,0.7619492114370906
311,R313,equatorial,quad,1328295889906.481,"(np.float64(174.37500000000003), np.float64(-14.539764060139058))",R313,1328295889906.4812,"(173.86733662420596, -13.833606962911917)",1328295889898.9905,1328295889911.0642,4609649.774293522,4659480.293054605,2 ** 14.0,0.7855409544011737,0.7688289608987466,0.7834952748324321,0.7668268021463993
312,R320,equatorial,quad,1328295889906.481,"(np.float64(140.62499999999997), np.float64(-24.721673381714922))",R320,1328295889906.4812,"(140.35527084118758, -27.573944622450924)",1328295889893.7236,1328295889923.8884,4604175.312927727,4639849.851361944,2 ** 14.0,0.7874101144342424,0.7753483007187137,0.7853595672612562,0.7733291645188989
313,R321,equatorial,quad,1328295889906.481,"(np.float64(151.875), np.float64(-24.721673381714922))",R321,1328295889906.4812,"(150.6815626445213, -25.96473692181795)",1328295889893.7205,1328295889903.8167,4604175.312927834,4672887.887618919,2 ** 14.0,0.7874101144342037,0.7644233945649863,0.7853595672612178,0.762432708641644
314,R322,equatorial,quad,1328295889906.481,"(np.float64(140.62499999999997), np.float64(-35.807009652689125))",R322,1328295889906.4812,"(140.93681995064276, -39.07303100130085)",1328295889884.9583,1328295889915.496,4641811.530585378,4645115.136401013,2 ** 14.0,0.7746930981957649,0.7735915666177833,0.7726756682525795,0.7715770052463691
315,R323,equatorial,quad,1328295889906.481,"(np.float64(151.875), np.float64(-35.807009652689125))",R323,1328295889906.4812,"(152.47676940263983, -37.67547459364755)",1328295889884.9514,1328295889911.065,4641811.530585347,4658316.582075954,2 ** 14.0,0.7746930981957716,0.7692131367872693,0.772675668252586,0.7672099775768789
316,R330,equatorial,quad,1328295889906.481,"(np.float64(163.12499999999997), np.float64(-24.721673381714922))",R330,1328295889906.4812,"(159.99259920831938, -22.996271576819222)",1328295889893.7224,1328295889850.8057,4604175.312927931,4675981.163617462,2 ** 14.0,0.7874101144341719,0.7634123594832161,0.7853595672611859,0.761424306463812
317,R331,equatorial,quad,1328295889906.481,"(np.float64(174.37500000000003), np.float64(-24.721673381714922))",R331,1328295889906.4812,"(173.3827273951268, -22.828331211352843)",1328295889893.725,1328295889903.379,4604175.312927929,4685432.700805184,2 ** 14.0,0.7874101144341741,0.7603355283093696,0.7853595672611882,0.7583554878710687
318,R332,equatorial,quad,1328295889906.481,"(np.float64(163.12499999999997), np.float64(-35.807009652689125))",R332,1328295889906.4812,"(163.12891809227781, -35.05655649107052)",1328295889884.9556,1328295889903.391,4641811.530585348,4683982.322939197,2 ** 14.0,0.7746930981957736,0.7608064714000488,0.7726756682525882,0.758825204547449
319,R333,equatorial,quad,1328295889906.481,"(np.float64(174.37500000000003), np.float64(-35.807009652689125))",R333,1328295889906.4812,"(172.59457129743058, -31.500333470041987)",1328295889884.947,1328295889839.8938,4641811.530585347,4671916.769110171,2 ** 14.0,0.774693098195769,0.7647412181953277,0.7726756682525836,0.7627497046063771
320,S000,south_polar,dart,1328295889906.481,"(np.float64(-179.99999999999994), np.float64(-48.268698328675875))",S000,1328295889906.4812,"(-180.0, -42.691508605925115)",1328295889785.881,1328295889839.905,5105927.876760264,4672075.542536999,2 ** 14.0,0.6402584824916836,0.7646892419292843,0.6385911426936794,0.7626978636951933
321,S001,south_polar,skew_quad,1328295889906.481,"(np.float64(-167.1428571428571), np.float64(-48.268698328675875))",S001,1328295889906.4812,"(-169.0159654065913, -46.42804408342853)",1328295889899.7852,1328295889903.388,5023765.619437035,4684642.904949926,2 ** 14.0,0.661372227410452,0.7605919237195654,0.6596499039015793,0.7586112155848838
322,S002,south_polar,skew_quad,1328295889906.481,"(np.float64(167.14285714285717), np.float64(-48.268698328675924))",S002,1328295889906.4812,"(169.01596540659128, -46.428044083428524)",1328295889899.803,1328295889903.3901,5023765.619437018,4684642.904950149,2 ** 14.0,0.6613722274104653,0.7605919237194941,0.6596499039015925,0.7586112155848124
323,S003,south_polar,dart,1328295889906.481,"(np.float64(-179.99999999999994), np.float64(-60.54441647494063))",S003,1328295889906.4812,"(179.99999999999997, -56.72347458475013)",1328295889799.8574,1328295889850.7954,5082726.096437496,4676313.266056931,2 ** 14.0,0.646117166190834,0.7633039312878159,0.6444345694040138,0.7613161606335039
324,S010,south_polar,skew_quad,1328295889906.481,"(np.float64(-154.28571428571428), np.float64(-48.268698328675875))",S010,1328295889906.4812,"(-156.33846026974672, -49.25811906588689)",1328295889916.6785,1328295889911.0413,4823552.175833549,4658669.626247143,2 ** 14.0,0.7174154605723877,0.7690965558977785,0.7155471911437995,0.7670937002834544
325,S011,south_polar,skew_quad,1328295889906.481,"(np.float64(-141.42857142857142), np.float64(-48.268698328675875))",S011,1328295889906.4812,"(-142.29233880768658, -50.799552623320395)",1328295889925.117,1328295889915.5032,4718100.897551664,4645281.0204633465,2 ** 14.0,0.749842832594109,0.7735363173358569,0.7478901168842012,0.7715218998427811
326,S012,south_polar,skew_quad,1328295889906.481,"(np.float64(-161.99999999999997), np.float64(-60.54441647494063))",S012,1328295889906.4812,"(-164.1412627942695, -60.14698594289539)",1328295889901.666,1328295889903.8103,4946146.88218355,4673676.33777882,2 ** 14.0,0.6822926212234925,0.7641654995523666,0.6805158175223961,0.7621754852306196
327,S013,south_polar,skew_quad,1328295889906.481,"(np.float64(-144.0), np.float64(-60.54441647494063))",S013,1328295889906.4812,"(-145.17767373112602, -62.16006172822174)",1328295889941.4797,1328295889923.887,4722871.233650634,4640214.680382929,2 ** 14.0,0.748328840084625,0.7752263846174605,0.74638006706352,0.7732075659074927
328,S020,south_polar,skew_quad,1328295889906.481,"(np.float64(154.28571428571428), np.float64(-48.268698328675924))",S020,1328295889906.4812,"(156.33846026974672, -49.25811906588689)",1328295889916.7217,1328295889911.0337,4823552.175833608,4658669.62624738,2 ** 14.0,0.7174154605723936,0.769096555897696,0.7155471911438054,0.7670937002833722
329,S021,south_polar,skew_quad,1328295889906.481,"(np.float64(162.0), np.float64(-60.544416474940675))",S021,1328295889906.4812,"(164.14126279426947, -60.146985942895355)",1328295889901.6802,1328295889903.8188,4946146.882184154,4673676.337778727,2 ** 14.0,0.682292621223333,0.764165499552402,0.680515817522237,0.7621754852306549
330,S022,south_polar,skew_quad,1328295889906.481,"(np.float64(141.42857142857147), np.float64(-48.268698328675924))",S022,1328295889906.4812,"(142.29233880768658, -50.79955262332037)",1328295889925.146,1328295889915.485,4718100.897551729,4645281.020463551,2 ** 14.0,0.7498428325941048,0.773536317335778,0.7478901168841968,0.7715218998427025
331,S023,south_polar,skew_quad,1328295889906.481,"(np.float64(144.00000000000006), np.float64(-60.544416474940675))",S023,1328295889906.4812,"(145.17767373112602, -62.16006172822172)",1328295889941.4448,1328295889923.8833,4722871.233651308,4640214.680382958,2 ** 14.0,0.7483288400843918,0.7752263846174486,0.7463800670632874,0.773207565907481
332,S030,south_polar,dart,1328295889906.481,"(np.float64(-179.99999999999994), np.float64(-72.46140571909436))",S030,1328295889906.4812,"(179.99999999999997, -70.22843988228743)",1328295889772.9482,1328295889840.2168,4993295.356536747,4663911.40062406,2 ** 14.0,0.6694685528748796,0.7673687506694732,0.6677251451852766,0.7653703945480378
333,S031,south_polar,skew_quad,1328295889906.481,"(np.float64(-150.0), np.float64(-72.46140571909436))",S031,1328295889906.4812,"(-151.77728432662968, -73.13453387271038)",1328295889960.855,1328295889932.954,4829230.959774575,4662837.789029958,2 ** 14.0,0.715729207834293,0.7677221624739293,0.7138653296888148,0.7657228860091135
334,S032,south_polar,skew_quad,1328295889906.481,"(np.float64(150.00000000000009), np.float64(-72.46140571909436))",S032,1328295889906.4812,"(151.77728432662965, -73.13453387271035)",1328295889960.8252,1328295889932.9482,4829230.959774849,4662837.789029979,2 ** 14.0,0.7157292078341958,0.7677221624739189,0.713865329688718,0.7657228860091032
335,S033,south_polar,dart,1328295889906.481,"(np.float64(-179.9999999999999), np.float64(-84.175685712166))",S033,1328295889906.4812,"(179.99999999999997, -83.44081419850889)",1328295889385.6575,1328295889648.0808,4637659.076055858,4546824.588302535,2 ** 14.0,0.7760810041608273,0.8073991594610068,0.7740599598799509,0.8052965574836527
336,S100,south_polar,skew_quad,1328295889906.481,"(np.float64(-128.57142857142858), np.float64(-48.268698328675875))",S100,1328295889906.4812,"(-127.70766119231347, -50.79955262332036)",1328295889925.137,1328295889915.5002,4718100.897551731,4645281.020463397,2 ** 14.0,0.749842832594099,0.7735363173358384,0.7478901168841912,0.7715218998427626
337,S101,south_polar,skew_quad,1328295889906.481,"(np.float64(-115.71428571428571), np.float64(-48.268698328675875))",S101,1328295889906.4812,"(-113.6615397302533, -49.258119065886895)",1328295889916.6997,1328295889911.0388,4823552.175833551,4658669.626247244,2 ** 14.0,0.7174154605723987,0.7690965558977438,0.7155471911438104,0.7670937002834199
338,S102,south_polar,skew_quad,1328295889906.481,"(np.float64(-126.0), np.float64(-60.54441647494063))",S102,1328295889906.4812,"(-124.82232626887402, -62.16006172822175)",1328295889941.4746,1328295889923.8926,4722871.2336506955,4640214.680382929,2 ** 14.0,0.7483288400846028,0.7752263846174638,0.7463800670634977,0.7732075659074961
339,S103,south_polar,skew_quad,1328295889906.481,"(np.float64(-108.00000000000003), np.float64(-60.54441647494063))",S103,1328295889906.4812,"(-105.85873720573053, -60.146985942895384)",1328295889901.6638,1328295889903.804,4946146.882183677,4673676.337778681,2 ** 14.0,0.6822926212234564,0.7641654995524082,0.6805158175223601,0.7621754852306613
340,S110,south_polar,skew_quad,1328295889906.481,"(np.float64(-102.85714285714288), np.float64(-48.268698328675875))",S110,1328295889906.4812,"(-100.98403459340874, -46.42804408342853)",1328295889899.7942,1328295889903.3887,5023765.619437035,4684642.904950133,2 ** 14.0,0.6613722274104565,0.7605919237194987,0.6596499039015837,0.758611215584817
