Common latitude,Authalic (mpmath),Authalic (old code),Authalic (new code),Diff. (old - new) E-10,Diff. (new - mpmath) E-10,Diff. (old - mpmath)E-10,Authalic inverse (old code),Authalic inverse (new code),Diff. (auth_inv_new - common)E-10,Diff. (auth_inv_old - common)E-10
-15.6,-15.53364659673415914907059358814933539737501590867391140205230896282251,-15.533646596734142,-15.53364659673416,0.0001800000000000000000000000000000000000000000000000000000001080363836427,-0.000008509294064118506646026249840913260885979476910371774865280520898126451,0.0001714907059358814933539737501590867391140205230896282251348275154855163,-15.599999986758219,-15.6,0.0,132.4178100000000000000000000000000000000000000000000000000000011899231
-15.5,-15.43402967126939009875512663542340328282146904741578887418150219964811,-15.434029671269382,-15.434029671269391,0.00008999999999999999999999999999999999999999999999999999999932956386551523,-0.000009012448733645765967171785309525842111258184978003518917320771708254138,0.00008098755126635423403282821469047415788874181502199648108200879215726109,-15.49999998679627,-15.5,0.0,132.0373000000000000000000000000000000000000000000000000000000000441838
-15.4,-15.33441354570604713848686482800430628189313395109060793578082172865883,-15.334413545706033,-15.33441354570605,0.0001700000000000000000000000000000000000000000000000000000003435191377646,-0.00002861513135171995693718106866048909392064219178271341174834539382036224,0.0001413848686482800430628189313395109060793578082172865882519981253174024,-15.399999986835073,-15.399999999999999,0.000009999999999999999999999999999999999999999999999999999999764517245878106,131.6492699999999999999999999999999999999999999999999999999999992146199
-15.3,-15.23479821538147118373959328644973733371475183445229612409043193442121,-15.234798215381492,-15.234798215381472,-0.0001999999999999999999999999999999999999999999999999999999996370708753989,-0.000008162604067135502626662852481655477038759095680655787854404373143258034,-0.000208162604067135502626662852481655477038759095680655787854041444018657,-15.299999986874623,-15.299999999999995,0.00005000000000000000000000000000000000000000000000000000000027149488200281,131.2537700000000000000000000000000000000000000000000000000000004216351
-15.2,-15.13518367562350319090416833462792296806091343658359841497220721483817,-15.135183675623493,-15.135183675623503,0.0001000000000000000000000000000000000000000000000000000000005429897640056,0.00000190904168334627922968060913436583598414972207214838170561028360151063,0.0001019090416833462792296806091343658359841497220721483817061532733655162,-15.199999986914923,-15.2,0.0,130.8507700000000000000000000000000000000000000000000000000000000249516
-15.1,-15.03556992175054035861842432241696976926558463029688760254939812892576,-15.035569921750533,-15.035569921750541,0.00007999999999999999999999999999999999999999999999999999999956504661963712,-0.000006413815756775830302307344153697031123974506018710742444284467555849238,0.00007358618424322416969769265584630296887602549398128925755528057906378789,-15.099999986955975,-15.099999999999994,0.00006000000000000000000000000000000000000000000000000000000003601212788091,130.4402499999999999999999999999999999999999999999999999999999999444436
-15.0,-14.93595694907159243504700906243408733395254482971076941009370074880828,-14.935956949071612,-14.935956949071592,-0.0001999999999999999999999999999999999999999999999999999999996370708753989,0.000004350470090624340873339525448297107694100937007488082778208671695712412,-0.0001956495299093756591266604745517028923058990629925119172214283991796865,-14.99999998699778,-14.999999999999998,0.00001999999999999999999999999999999999999999999999999999999952903449175621,130.0222000000000000000000000000000000000000000000000000000000004155938
-14.9,-14.83634475288633813046097979548296617410351288367512798277504474952207,-14.83634475288631,-14.836344752886342,0.0003199999999999999999999999999999999999999999999999999999997090951311608,-0.00003869539020204517033825896487116324872017224955250477925472932177697171,0.0002813046097979548296617410351288367512798277504474952207449797733541891,-14.899999987040323,-14.899999999999999,0.000009999999999999999999999999999999999999999999999999999999764517245878106,129.5967699999999999999999999999999999999999999999999999999999993550696
-14.8,-14.73673332848518163446614096189222234996431408077649084008950298176669,-14.736733328485196,-14.736733328485181,-0.0001499999999999999999999999999999999999999999999999999999993655759933961,0.00000634466140961892222349964314080776490840089502981766689978311512495046,-0.0001436553385903810777765003568591922350915991049701823330995824608684457,-14.799999987083616,-14.799999999999997,0.00003000000000000000000000000000000000000000000000000000000074246039024659,129.163839999999999999999999999999999999999999999999999999999999588664
-14.7,-14.63712267114930923722826057884336612692076632780385328869400269573139,-14.637122671149307,-14.63712267114931,0.00003000000000000000000000000000000000000000000000000000000074246039024659,-0.000007627717394211566338730792336721961467113059973042686104399115431158945,0.00002237228260578843366126920766327803853288694002695731389634334495908765,-14.699999987127654,-14.7,0.0,128.7234599999999999999999999999999999999999999999999999999999999389633
-14.6,-14.53751277615074605404246369757008674306388212738634306886592019499532,-14.537512776150752,-14.537512776150745,-0.00006999999999999999999999999999999999999999999999999999999980052937375902,0.00001054042463697570086743063882127386343068865920194995324886602972171054,-0.00005945957536302429913256936117872613656931134079805004675093449965204848,-14.599999987172442,-14.600000000000001,-0.000009999999999999999999999999999999999999999999999999999999764517245878106,128.2755800000000000000000000000000000000000000000000000000000001344726
-14.5,-14.43790363875241285259326922938083576925249222080006544845012624628541,-14.437903638752415,-14.437903638752415,0.0,-0.00002147406730770619164230747507779199934551549873753714588174569068298282,-0.00002147406730770619164230747507779199934551549873753714588174569068298282,-14.499999987217972,-14.5,0.0,127.8202799999999999999999999999999999999999999999999999999999997402384
-14.4,-14.33829525420818298225091037625595445754885732649981446717076187402818,-14.33829525420816,-14.338295254208187,0.000269999999999999999999999999999999999999999999999999999999437600249158,-0.00004017749089623744045542451142673500185532829238125971822539817386562241,0.0002298225091037625595445754885732649981446717076187402817740394263835356,-14.399999987264247,-14.400000000000002,-0.00002000000000000000000000000000000000000000000000000000000097794314436849,127.3575299999999999999999999999999999999999999999999999999999994627091
-14.3,-14.23868761776293940474875897075525041156153591833691419275746050151818,-14.238687617762942,-14.238687617762942,0.0,-0.00002595251241029244749588438464081663085807242539498481820840448226223719,-0.00002595251241029244749588438464081663085807242539498481820840448226223719,-14.299999987311262,-14.299999999999997,0.00003000000000000000000000000000000000000000000000000000000074246039024659,126.8873799999999999999999999999999999999999999999999999999999995733795
-14.2,-14.13908072465263182558586021161337052486625909850890291390088303183027,-14.139080724652638,-14.139080724652631,-0.00007000000000000000000000000000000000000000000000000000000124943802637129,0.000008255858602116133705248662590985089029139008830318302725912897225059109,-0.00006174414139788386629475133740901491097086099116968169727533654080131218,-14.199999987359016,-14.2,0.0,126.4098399999999999999999999999999999999999999999999999999999998367669
-14.1,-14.0394745701043339254977765661859333057224894025224899727536587002562,-14.03947457010434,-14.039474570104336,-0.0000400000000000000000000000000000000000000000000000000000005069776361247,-0.00002074502223433814066694277510597477510027246341299743801532414392674797,-0.00006074502223433814066694277510597477510027246341299743801583112156287267,-14.099999987407516,-14.099999999999998,0.00002000000000000000000000000000000000000000000000000000000097794314436849,125.924840000000000000000000000000000000000000000000000000000000452342
-14.0,-13.93986914933630069133813798934351912958466528547155583120998790922682,-13.939869149336284,-13.939869149336301,0.0001700000000000000000000000000000000000000000000000000000003435191377646,-0.000003086618620106564808704153347145284441687900120907731799638005663695522,0.0001669133813798934351912958466528547155583120998790922682007055134740691,-13.99999998745675,-14.0,0.0,125.4325000000000000000000000000000000000000000000000000000000000432202
-13.9,-13.84026445755802584571250007101550715774989140187869913991480848761206,-13.84026445755802,-13.840264457558025,0.00005000000000000000000000000000000000000000000000000000000027149488200281,0.000008457125000710155071577498914018786991399148084876120637043631264583403,0.00005845712500071015507157749891401878699139914808487612063731512614658621,-13.899999987506726,-13.900000000000002,-0.00002000000000000000000000000000000000000000000000000000000097794314436849,124.932739999999999999999999999999999999999999999999999999999999044355
-13.8,-13.74066048997029937470532226190245341654193973483707126888128125206842,-13.740660489970304,-13.7406604899703,-0.0000400000000000000000000000000000000000000000000000000000005069776361247,-0.000006252946777380975465834580602651629287311187187479315787744924151918868,-0.00004625294677738097546583458060265162928731118718747931578825190178804357,-13.799999987557433,-13.799999999999999,0.000009999999999999999999999999999999999999999999999999999999764517245878106,124.4256700000000000000000000000000000000000000000000000000000006610708
-13.7,-13.64105724176526515304009492946504169941956432805458435917580944792983,-13.64105724176527,-13.641057241765266,-0.0000400000000000000000000000000000000000000000000000000000005069776361247,-0.000008469599050705349583005804356719454156408241905520701692784159425833059,-0.00004846959905070534958300580435671945415640824190552070169329113706195776,-13.699999987608878,-13.700000000000001,-0.000009999999999999999999999999999999999999999999999999999999764517245878106,123.9112199999999999999999999999999999999999999999999999999999992972034
-13.6,-13.54145470812647866601186665474110359018603287202204711152630122653121,-13.54145470812649,-13.54145470812648,-0.00009999999999999999999999999999999999999999999999999999999909408111139334,-0.00001333988133345258896409813967127977952888473698773468788074975989339187,-0.0001133398813334525889640981396712797795288847369877346878798438410047852,-13.599999987661059,-13.6,0.0,123.3894100000000000000000000000000000000000000000000000000000002774221
